C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_46_832.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_46_832.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_46_832.jpg,-0.25,1,0,3.389162
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_46_899.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_46_899.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_46_899.jpg,-0.4,1,0,4.083765
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_46_967.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_46_967.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_46_967.jpg,-0.6000001,1,0,4.986595
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_47_037.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_47_037.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_47_037.jpg,-0.5091282,1,0,5.671002
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_47_108.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_47_108.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_47_108.jpg,-0.2666082,1,0,6.598126
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_47_177.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_47_177.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_47_177.jpg,-0.08818811,1,0,7.282568
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_47_248.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_47_248.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_47_248.jpg,0,1,0,8.184453
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_47_319.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_47_319.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_47_319.jpg,0,1,0,8.860394
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_47_386.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_47_386.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_47_386.jpg,-0.1,1,0,9.75413
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_47_457.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_47_457.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_47_457.jpg,-0.25,1,0,10.40578
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_47_524.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_47_524.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_47_524.jpg,-0.4,1,0,11.03524
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_47_595.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_47_595.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_47_595.jpg,-0.232983,1,0,12.02624
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_47_665.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_47_665.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_47_665.jpg,-0.04740281,1,0,12.49851
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_47_736.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_47_736.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_47_736.jpg,0,1,0,13.32303
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_47_806.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_47_806.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_47_806.jpg,0,1,0,14.26713
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_47_873.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_47_873.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_47_873.jpg,-0.15,1,0,14.84912
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_47_943.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_47_943.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_47_943.jpg,-0.3,1,0,15.5497
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_48_012.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_48_012.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_48_012.jpg,-0.3964695,1,0,16.34634
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_48_080.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_48_080.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_48_080.jpg,-0.2181749,1,0,16.84077
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_48_148.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_48_148.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_48_148.jpg,0,1,0,17.66775
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_48_215.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_48_215.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_48_215.jpg,0,1,0,18.43685
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_48_287.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_48_287.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_48_287.jpg,0,1,0,19.24812
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_48_356.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_48_356.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_48_356.jpg,-0.05,1,0,19.73164
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_48_424.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_48_424.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_48_424.jpg,-0.2,1,0,20.43567
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_48_493.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_48_493.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_48_493.jpg,-0.4,1,0,21.15806
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_48_560.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_48_560.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_48_560.jpg,-0.5500001,1,0,21.59768
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_48_631.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_48_631.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_48_631.jpg,-0.3970652,1,0,22.33709
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_48_700.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_48_700.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_48_700.jpg,-0.2072405,1,0,22.96673
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_48_770.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_48_770.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_48_770.jpg,0,1,0,23.73526
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_48_840.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_48_840.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_48_840.jpg,0,1,0,24.29864
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_48_912.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_48_912.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_48_912.jpg,0,1,0,25.07015
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_48_980.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_48_980.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_48_980.jpg,0,1,0,25.64599
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_49_049.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_49_049.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_49_049.jpg,-0.1,1,0,26.40451
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_49_116.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_49_116.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_49_116.jpg,-0.25,1,0,26.94498
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_49_187.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_49_187.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_49_187.jpg,-0.4042348,1,0,27.59938
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_49_256.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_49_256.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_49_256.jpg,-0.2199845,1,0,28.14263
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_49_325.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_49_325.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_49_325.jpg,-0.04696819,1,0,28.70134
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_49_393.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_49_393.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_49_393.jpg,0,1,0,29.42874
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_49_462.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_49_462.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_49_462.jpg,0,1,0,29.97607
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_49_532.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_49_532.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_49_532.jpg,0,1,0,30.19043
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_49_601.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_49_601.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_49_601.jpg,-0.15,1,0,30.1856
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_49_669.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_49_669.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_49_669.jpg,-0.2797014,1,0,30.175
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_49_738.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_49_738.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_49_738.jpg,-0.1003268,1,0,30.19125
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_49_807.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_49_807.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_49_807.jpg,0,1,0,30.18957
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_49_876.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_49_876.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_49_876.jpg,0,1,0,30.19007
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_49_945.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_49_945.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_49_945.jpg,0,1,0,30.19025
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_50_015.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_50_015.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_50_015.jpg,-0.1,1,0,30.18843
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_50_086.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_50_086.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_50_086.jpg,-0.3,1,0,30.17033
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_50_153.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_50_153.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_50_153.jpg,-0.3276538,1,0,30.17242
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_50_219.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_50_219.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_50_219.jpg,-0.1395108,1,0,30.19177
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_50_287.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_50_287.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_50_287.jpg,0,1,0,30.18839
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_50_356.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_50_356.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_50_356.jpg,0,1,0,30.18999
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_50_426.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_50_426.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_50_426.jpg,0,1,0,30.19024
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_50_493.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_50_493.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_50_493.jpg,0,1,0,30.19029
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_50_561.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_50_561.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_50_561.jpg,-0.05,1,0,30.1899
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_50_632.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_50_632.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_50_632.jpg,-0.25,1,0,30.17551
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_50_702.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_50_702.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_50_702.jpg,-0.10349,1,0,30.19026
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_50_770.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_50_770.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_50_770.jpg,0,1,0,30.18982
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_50_841.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_50_841.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_50_841.jpg,0,1,0,30.19014
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_50_910.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_50_910.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_50_910.jpg,-0.05,1,0,30.19038
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_50_977.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_50_977.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_50_977.jpg,-0.1638334,1,0,30.18414
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_51_046.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_51_046.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_51_046.jpg,0,1,0,30.18987
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_51_115.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_51_115.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_51_115.jpg,0,1,0,30.19027
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_51_184.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_51_184.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_51_184.jpg,0,1,0,30.1904
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_51_254.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_51_254.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_51_254.jpg,0,1,0,30.19032
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_51_320.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_51_320.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_51_320.jpg,0,1,0,30.19031
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_51_389.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_51_389.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_51_389.jpg,0,1,0,30.19031
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_51_459.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_51_459.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_51_459.jpg,-0.1,1,0,30.18775
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_51_527.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_51_527.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_51_527.jpg,-0.3,1,0,30.16935
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_51_594.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_51_594.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_51_594.jpg,-0.2572145,1,0,30.18342
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_51_664.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_51_664.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_51_664.jpg,-0.07540139,1,0,30.19119
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_51_733.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_51_733.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_51_733.jpg,0,1,0,30.18952
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_51_800.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_51_800.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_51_800.jpg,0,1,0,30.18992
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_51_871.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_51_871.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_51_871.jpg,0,1,0,30.19025
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_51_942.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_51_942.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_51_942.jpg,0,1,0,30.19032
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_52_012.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_52_012.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_52_012.jpg,-0.2,1,0,30.18068
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_52_083.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_52_083.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_52_083.jpg,-0.1796174,1,0,30.18556
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_52_153.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_52_153.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_52_153.jpg,0,1,0,30.18907
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_52_222.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_52_222.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_52_222.jpg,0,1,0,30.19004
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_52_294.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_52_294.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_52_294.jpg,0,1,0,30.19026
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_52_363.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_52_363.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_52_363.jpg,-0.15,1,0,30.18544
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_52_432.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_52_432.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_52_432.jpg,-0.35,1,0,30.1647
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_52_502.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_52_502.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_52_502.jpg,-0.254975,1,0,30.18576
C:\Users\Sachin Kolachana\Documents\IMG\center_2018_04_07_01_12_52_571.jpg,C:\Users\Sachin Kolachana\Documents\IMG\left_2018_04_07_01_12_52_571.jpg,C:\Users\Sachin Kolachana\Documents\IMG\right_2018_04_07_01_12_52_571.jpg,-0.01705231,1,0,30.18905
